id,sample_id,total_change,main_code,adv_code,problem_id,lang,author,author_predicted,rule_id
187,187-501-cpp-111_27,0.3952641165755919,"/**
 * Definition for a binary tree node.
 * struct TreeNode {
 *     int val;
 *     TreeNode *left;
 *     TreeNode *right;
 *     TreeNode() : val(0), left(nullptr), right(nullptr) {}
 *     TreeNode(int x) : val(x), left(nullptr), right(nullptr) {}
 *     TreeNode(int x, TreeNode *left, TreeNode *right) : val(x), left(left), right(right) {}
 * };
 */
class Solution {
public:
    // time/space: O(n)/O(1)
    vector<int> findMode(TreeNode* root) {
        int prev_value = INT_MAX;
        int curr_freq = 0;
        int max_freq = 0;
        vector<int> modes;

        // Morris Traversal
        TreeNode* curr = root;
        while (curr!= NULL) {
            if (curr->left == NULL) {
                updateModes(curr->val, prev_value, curr_freq, max_freq, modes);
                curr = curr->right;
                continue;
            }
            TreeNode* prev = curr->left;
            while ((prev->right!= NULL) && (prev->right!= curr)) prev = prev->right;
            if (prev->right == NULL) {
                prev->right = curr;
                curr = curr->left;
            }
            else {
                prev->right = NULL;
                updateModes(curr->val, prev_value, curr_freq, max_freq, modes);
                curr = curr->right;
            }
        }

        return modes;
    }
private:
    void updateModes(int curr_value, int& prev_value, int& curr_freq, int& max_freq, vector<int>& modes) {
        // update the current frequency
        curr_freq = (prev_value == curr_value)? (curr_freq + 1) : 1;
        prev_value = curr_value;

        // update the maximum frequency and `modes`
        if (curr_freq > max_freq) {
            max_freq = curr_freq;
            modes = vector<int>({curr_value});
        }
        else if (curr_freq == max_freq) {
            modes.push_back(curr_value);
        }
    }
};","/**
 * Definition for a binary tree node.
 * struct TreeNode {
 *     int val;
 *     TreeNode *left;
 *     TreeNode *right;
 *     TreeNode() : val(0), left(nullptr), right(nullptr) {}
 *     TreeNode(int x) : val(x), left(nullptr), right(nullptr) {}
 *     TreeNode(int x, TreeNode *left, TreeNode *right) : val(x), left(left), right(right) {}
 * };
 */
class Solution {
public:
    // time/space: O(n)/O(1)
    vector<int> findMode(TreeNode* root) {
        int prev_value = INT_MAX;
        int curr_freq = 0;
        int max_freq = 0;
        vector<int> modes;

        // Morris Traversal
        TreeNode* curr = root;
        while (curr!= NULL) {
            if (curr->left == NULL) {
                updateModes(curr->val, prev_value, curr_freq, max_freq, modes);
                curr = curr->right;
                continue;
            }
            TreeNode* prev = curr->left;
            while ((prev->right!= NULL) && (prev->right!= curr)) prev = prev->right;
            if (prev->right == NULL) {
                prev->right = curr;
                curr = curr->left;
            } else {
                prev->right = NULL;
                updateModes(curr->val, prev_value, curr_freq, max_freq, modes);
                curr = curr->right;
            }
        }

        return modes;
    }
private:
    void updateModes(int curr_value, int& prev_value, int& curr_freq, int& max_freq, vector<int>& modes) {
        // update the current frequency
        curr_freq = (prev_value == curr_value)? (curr_freq + 1) : 1;
        prev_value = curr_value;

        // update the maximum frequency and `modes`
        if (curr_freq > max_freq) {
            max_freq = curr_freq;
            modes = vector<int>({curr_value});
        } else if (curr_freq == max_freq) {
            modes.push_back(curr_value);
        }
    }
};",501,cpp,111,52,27
329,329-1272-cpp-87_8,0.1593959731543624,"class Solution {
public:
    pair<pair<string,string>,pair<int,int>> helper(string transaction){
        string name1,city1; int amt1=0,time1=0;
        bool a=0,b=0,c=0,d=0;
        for (int it=0; it<transaction.size(); it++){
            if (a==0){
                name1+=transaction[it];
                if (transaction[it+1]==','){
                    a=1; it++;
                }
            }
            else if (d==0){
                time1= time1*10;
                time1+= transaction[it]-'0';
                if (transaction[it+1]==','){
                    d=1; it++;
                }
            }
            else if (c==0){
                amt1= amt1*10;
                amt1+= transaction[it]-'0';
                if (transaction[it+1]==','){
                    c=1; it++;
                }
            }
            else if (b==0){
                city1+= transaction[it];
            }
            
        }
        return {{name1,city1},{amt1,time1}};
    }
    vector<string> invalidTransactions(vector<string>& transactions) {
        sort(transactions.begin(),transactions.end());
        //unordered_map<string,int> mp;
        int n= transactions.size();
        vector<string> ans;
        vector<bool> vis(n,0);
        for (int i=0; i<n; i++){
            //mp[transactions[i]]++;
            pair<pair<string,string>,pair<int,int>> t1= helper(transactions[i]);
            if (t1.second.first >=1000){
                vis[i]=1;
            }
            for (int j=i+1; j<n; j++){
                pair<pair<string,string>,pair<int,int>> t2= helper(transactions[j]);
                if ((t1.first.first==t2.first.first) && (abs(t2.second.second-t1.second.second)<=60) && (t1.first.second!=t2.first.second)){
                    vis[i]=1; vis[j]=1;
                }
            }
        }
        for (int i=0; i<n; i++){
            if (vis[i])ans.push_back(transactions[i]);
        }
        return ans;
    }
};","class Solution {
public:
    pair<pair<string,string>,pair<int,int>> helper(string transaction){
        string name1,city1; int amt1=0,time1=0;
        bool a=0,b=0,c=0,d=0;
        for (int it=0; it<transaction.size(); it++){
            if (a==0){
                name1+=transaction[it];
                if (transaction[it+1]==','){
                    a=1; it++;
                }
            }
            else if (d==0){
                time1= time1*10;
                time1+= transaction[it]-'0';
                if (transaction[it+1]==','){
                    d=1; it++;
                }
            }
            else if (c<0){
                amt1= amt1*10;
                amt1+= transaction[it]-'0';
                if (transaction[it+1]==','){
                    c=1; it++;
                }
            }
            else if (b<0){
                city1+= transaction[it];
            }
            
        }
        return {{name1,city1},{amt1,time1}};
    }
    vector<string> invalidTransactions(vector<string>& transactions) {
        sort(transactions.begin(),transactions.end());
        //unordered_map<string,int> mp;
        int n= transactions.size();
        vector<string> ans;
        vector<bool> vis(n,0);
        for (int i=0; i<n; i++){
            //mp[transactions[i]]++;
            pair<pair<string,string>,pair<int,int>> t1= helper(transactions[i]);
            if (t1.second.first <=1000){
                vis[i]=1;
            }
            for (int j=i+1; j<n; j++){
                pair<pair<string,string>,pair<int,int>> t2= helper(transactions[j]);
                if ((t1.first.first!=t2.first.first) && (abs(t2.second.second-t1.second.second)>=60) && (t1.first.second==t2.first.second)){
                    vis[i]=1; vis[j]=1;
                }
            }
        }
        for (int i=0; i<n; i++){
            if (vis[i])ans.push_back(transactions[i]);
        }
        return ans;
    }
};",1272,cpp,87,57,8
329,329-1272-cpp-87_22,0.0419463087248322,"class Solution {
public:
    pair<pair<string,string>,pair<int,int>> helper(string transaction){
        string name1,city1; int amt1=0,time1=0;
        bool a=0,b=0,c=0,d=0;
        for (int it=0; it<transaction.size(); it++){
            if (a==0){
                name1+=transaction[it];
                if (transaction[it+1]==','){
                    a=1; it++;
                }
            }
            else if (d==0){
                time1= time1*10;
                time1+= transaction[it]-'0';
                if (transaction[it+1]==','){
                    d=1; it++;
                }
            }
            else if (c==0){
                amt1= amt1*10;
                amt1+= transaction[it]-'0';
                if (transaction[it+1]==','){
                    c=1; it++;
                }
            }
            else if (b==0){
                city1+= transaction[it];
            }
            
        }
        return {{name1,city1},{amt1,time1}};
    }
    vector<string> invalidTransactions(vector<string>& transactions) {
        sort(transactions.begin(),transactions.end());
        //unordered_map<string,int> mp;
        int n= transactions.size();
        vector<string> ans;
        vector<bool> vis(n,0);
        for (int i=0; i<n; i++){
            //mp[transactions[i]]++;
            pair<pair<string,string>,pair<int,int>> t1= helper(transactions[i]);
            if (t1.second.first >=1000){
                vis[i]=1;
            }
            for (int j=i+1; j<n; j++){
                pair<pair<string,string>,pair<int,int>> t2= helper(transactions[j]);
                if ((t1.first.first==t2.first.first) && (abs(t2.second.second-t1.second.second)<=60) && (t1.first.second!=t2.first.second)){
                    vis[i]=1; vis[j]=1;
                }
            }
        }
        for (int i=0; i<n; i++){
            if (vis[i])ans.push_back(transactions[i]);
        }
        return ans;
    }
};","class Solution {
public:
    pair<pair<string,string>,pair<int,int>> helper(string transaction){
        string name1,city1; int amt1=0,time1=0;
        bool a=0,b=0,c=0,d=0;
        for (int it=0; it<transaction.size(); it++){
            if (a==0){
                name1+=transaction[it];
                if (transaction[it+1]==','){
                    a=1; it++;
                }
            }
            else if (d==0){
                time1= time1*10;
                time1+= transaction[it]-'0';
                if (transaction[it+1]==','){
                    d=1; it++;
                }
            }
            else if (c==0){
                amt1= amt1*10;
                amt1+= transaction[it]-'0';
                if (transaction[it+1]==','){
                    c=1; it++;
                }
            }
            else if (b==0){
                city1+= transaction[it];
            }
            
        }
        return {{name1,city1},{amt1,time1}};
    }
    vector<string> invalidTransactions(vector<string>& transactions) {
        sort(transactions.begin(),transactions.end());
        //unordered_map<string,int> mp;
        int n= transactions.size();
        vector<string> ans;
        vector<bool> vis(n,0);
        for (int i=0; i<n; i++){
            //mp[transactions[i]]++;
            pair<pair<string,string>,pair<int,int>> t1= helper(transactions[i]);
            if (t1.second.first >=1000){
                vis[i]=1;
            }
            for (int j=i+1; j<n; j++){
                pair<pair<string,string>,pair<int,int>> t2= helper(transactions[j]);
                if ((t1.first.first==t2.first.first) && (abs(t2.second.second-t1.second.second)<=60) && (t1.first.second!=t2.first.second)){
                    vis[i]=1; vis[j]=1;
                }
            }
        }
        for (int i=0; i<n; i++){
            if (vis[i]){
                ans.push_back(transactions[i]);
            }
        }
        return ans;
    }
};",1272,cpp,87,57,22
427,427-1738-cpp-80_0,0.0026315789473684,"vector<int> G[100];
class Solution {
public:
    int maximalNetworkRank(int n, vector<vector<int>>& roads) {
        for(int i = 0; i < n; i += 1) G[i].clear();
        for(int i = 0; i < roads.size(); i += 1){
            G[roads[i][0]].push_back(i);
            G[roads[i][1]].push_back(i);
        }
        int ans = 0;
        for(int i = 0; i < n; i += 1)
            for(int j = i + 1; j < n; j += 1){
                int pans = 0;
                for(int x = 0, y = 0; x < G[i].size() or y < G[j].size();){
                    if(x == G[i].size()){
                        pans += 1;
                        y += 1;
                    }
                    else if(y == G[j].size()){
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] < G[j][y]){
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] > G[j][y]){
                        pans += 1;
                        y += 1;
                    }
                    else{
                        x += 1;
                        y += 1;
                        pans += 1;
                    }
                }
                ans = max(ans, pans);
            }
        return ans;
    }
};

","vector<int> G[100];
class Solution {
public:
    int maximalNetworkRank(int n, vector<vector<int>>& roads) {
        for(int i = 0; i < n; i += 1) G[i].clear();
        for(int i = 0; i < roads.size(); i += 1){
            G[roads[i][0]].push_back(i);
            G[roads[i][1]].push_back(i);
        }
        int ans = 0;
        for(int i = 0; i < n; i += 1)
            for(int j = i + 1; j < n; j += 1){
                int pans = 0;
                for(int x = 0, y = 0; x < G[i].size() or y < G[j].size();){
                    if(x == G[i].size()){
                        pans += 1;
                        y += 1;
                    }
                    else if(y == G[j].size()){
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] < G[j][y]){
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] > G[j][y]){
                        pans += 1;
                        y += 1;
                    }
                    else{
                        x += 1;
                        y += 1;
                        pans += 1;
                    }
                }
                ans = max(ans, pans);
            }
        return ans;
    }
};",1738,cpp,80,57,0
427,427-1738-cpp-80_5,0.0263157894736842,"vector<int> G[100];
class Solution {
public:
    int maximalNetworkRank(int n, vector<vector<int>>& roads) {
        for(int i = 0; i < n; i += 1) G[i].clear();
        for(int i = 0; i < roads.size(); i += 1){
            G[roads[i][0]].push_back(i);
            G[roads[i][1]].push_back(i);
        }
        int ans = 0;
        for(int i = 0; i < n; i += 1)
            for(int j = i + 1; j < n; j += 1){
                int pans = 0;
                for(int x = 0, y = 0; x < G[i].size() or y < G[j].size();){
                    if(x == G[i].size()){
                        pans += 1;
                        y += 1;
                    }
                    else if(y == G[j].size()){
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] < G[j][y]){
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] > G[j][y]){
                        pans += 1;
                        y += 1;
                    }
                    else{
                        x += 1;
                        y += 1;
                        pans += 1;
                    }
                }
                ans = max(ans, pans);
            }
        return ans;
    }
};

","vector<int> G[100];
class Solution {
public:
    int maximalNetworkRank(int n, vector<vector<int>>& roads) {
        for(int i = 0; i < n; i += 1) G[i].clear();
        for(int i = 0; i < roads.size(); i += 1){
            G[roads[i][0]].push_back(i);
            G[roads[i][1]].push_back(i);
        }
        int ans = 0;
        for(int i = 0; i < n; i += 1){
            for(int j = i + 1; j < n; j += 1){
                int pans = 0;
                for(int x = 0, y = 0; x < G[i].size() or y < G[j].size();){
                    if(x == G[i].size()){
                        pans += 1;
                        y += 1;
                    }
                    else if(y == G[j].size()){
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] < G[j][y]){
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] > G[j][y]){
                        pans += 1;
                        y += 1;
                    }
                    else{
                        x += 1;
                        y += 1;
                        pans += 1;
                    }
                }
                ans = max(ans, pans);
            }
        }
        return ans;
    }
};",1738,cpp,80,57,5
427,427-1738-cpp-80_23,0.3552631578947368,"vector<int> G[100];
class Solution {
public:
    int maximalNetworkRank(int n, vector<vector<int>>& roads) {
        for(int i = 0; i < n; i += 1) G[i].clear();
        for(int i = 0; i < roads.size(); i += 1){
            G[roads[i][0]].push_back(i);
            G[roads[i][1]].push_back(i);
        }
        int ans = 0;
        for(int i = 0; i < n; i += 1)
            for(int j = i + 1; j < n; j += 1){
                int pans = 0;
                for(int x = 0, y = 0; x < G[i].size() or y < G[j].size();){
                    if(x == G[i].size()){
                        pans += 1;
                        y += 1;
                    }
                    else if(y == G[j].size()){
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] < G[j][y]){
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] > G[j][y]){
                        pans += 1;
                        y += 1;
                    }
                    else{
                        x += 1;
                        y += 1;
                        pans += 1;
                    }
                }
                ans = max(ans, pans);
            }
        return ans;
    }
};

","vector<int> G[100];
class Solution {
public:
    int maximalNetworkRank(int n, vector<vector<int>>& roads) {
        for(int i = 0; i < n; i += 1) G[i].clear();
        for(int i = 0; i < roads.size(); i += 1){
            G[roads[i][0]].push_back(i);
            G[roads[i][1]].push_back(i);
        }
        int ans = 0;
        for(int i = 0; i < n; i += 1)
            for(int j = i + 1; j < n; j += 1){
                int pans = 0;
                for(int x = 0, y = 0; x < G[i].size() or y < G[j].size();){
                    if(x == G[i].size()){
                        pans += 1;
                        x += 1;
                    }
                    else if(y == G[j].size()){
                        pans += 1;
                        y += 1;
                    }
                    else if(G[i][x] > G[j][y]){  // Swapped the conditions within this 'if-else' block
                        pans += 1;
                        x += 1;
                    }
                    else if(G[i][x] < G[j][y]){  // Swapped the conditions within this 'if-else' block
                        pans += 1;
                        y += 1;
                    }
                    else{
                        x += 1;
                        y += 1;
                        pans += 1;
                    }
                }
                ans = max(ans, pans);
            }
        return ans;
    }
};",1738,cpp,80,49,23
13,13-32-cpp-49_0,0.1578947368421052,"class Solution {
public:
    int longestValidParentheses(string s) {
        int n=s.size();
        if (n<2) return 0;
        stack<int> st;
        vector<int> dp(n, 0);
       
        int ans=0;
        for(int i=0; i<n; i++){
            if (s[i]=='(')) {
                st.push(i);
            }
            else {
                if (!st.empty()){
                    int x=st.top();
                    dp[i]=i-x+1;//substring s[x:i+1] is valid
                    if (x>=1) dp[i]+=dp[x-1];//concatenate with substring
                //    cout<<i<<""->""<<x<<"":""<<dp[i]<<endl;
                    st.pop();
                }
            }
            ans=max(ans, dp[i]);
        }
        return ans;
    }
};","class Solution {
public:
    int longestValidParentheses(string s) {
        int n=s.size();
        if (n<2) return 0;
        stack<int> st;
        vector<int> dp(n, 0);
       
        int ans=0;
        for(int i=0; i<n; i++){
            if (s[i]=='(')) {
                st.push(i);
            }
            else {
                if (!st.empty()){
                    int x=st.top();
                    dp[i]=i-x+1;//substring s[x:i+1] is valid
                    if (x>=1) dp[i]+=dp[x-1];//concatenate with substring
                    st.pop();
                }
            }
            ans=max(ans, dp[i]);
        }
        return ans;
    }
};",32,cpp,49,167,0
409,409-1674-cpp-103_10,0.465648854961832,"class Solution {
public:
    int minOperations(int n) {
        int res = 0;
        
        int lim = n/2;
        int mid;
        if(n%2==0)
        {
            mid = 2*lim;
            res++;
        }
        else
        {
            mid = 2*lim+1;
        }
        for(int i=0;i<=lim;i++)
        {
            res+=(mid-(2*i+1));
            
        }
        return res;
    }
};","class Solution {
public:
    int minOperations(int n) {
        int res = 0;
        
        int lim = n / 2;
        int mid;
        if (n % 2 == 0)
        {
            mid = 2 * lim;
            res++;
        }
        else
        {
            mid = 2 * lim + 1;
        }
        for (int i = 0; i <= lim; i++)
        {
            res += (mid - (2 * i + 1));
            
        }
        return res;
    }
};",1674,cpp,103,62,10
99,99-229-cpp-49_22,0.4100719424460431,"class Solution {
public:
    vector<int> majorityElement(vector<int>& nums) {
        int n=nums.size(), n_3=n/3;
        unordered_set<int> ans;
        unordered_map<int, int> mp;
        for(int x : nums){
            if (mp.count(x)==0) mp[x]=1;
            else mp[x]++;
            if (mp[x]>n_3) ans.insert(x);
        }
        return vector<int>(ans.begin(), ans.end());
    }
};","class Solution {
public:
    vector<int> majorityElement(vector<int>& nums) {
        int n=nums.size(), n_3=n/3;
        unordered_set<int> ans;
        unordered_map<int, int> mp;
        for(int x : nums){
            if (mp.count(x)==0){
                mp[x]=1;
            } else {
                mp[x]++;
            }
            if (mp[x]>n_3){
                ans.insert(x);
            }
        }
        return vector<int>(ans.begin(), ans.end());
    }
};",229,cpp,49,127,22
426,426-1711-cpp-97_0,0.4792899408284023,"class Solution {
public:
    vector<vector<int>> restoreMatrix(vector<int>& row, vector<int>& col) {
        int r = row.size();
        int c = col.size();
        vector<vector<int>> ans(r,vector<int> (c));
        for(int i=0;i<c;i++)//column
        {
            for(int j=0;j<r;j++)//row
            {
                int val = min(row[j],col[i]);
                row[j]-=val;
                col[i]-=val;
                ans[j][i] = val;
            }
        }
        return ans;
    }
};","class Solution {
public:
    vector<vector<int>> restoreMatrix(vector<int>& row, vector<int>& col) {
        int r = row.size();
        int c = col.size();
        vector<vector<int>> ans(r,vector<int> (c));
        for(int i=0;i<c;i++)
        {
            for(int j=0;j<r;j++)
            {
                int val = min(row[j],col[i]);
                row[j]-=val;
                col[i]-=val;
                ans[j][i] = val;
            }
        }
        return ans;
    }
};",1711,cpp,97,55,0
426,426-1711-cpp-97_11,0.1479289940828402,"class Solution {
public:
    vector<vector<int>> restoreMatrix(vector<int>& row, vector<int>& col) {
        int r = row.size();
        int c = col.size();
        vector<vector<int>> ans(r,vector<int> (c));
        for(int i=0;i<c;i++)//column
        {
            for(int j=0;j<r;j++)//row
            {
                int val = min(row[j],col[i]);
                row[j]-=val;
                col[i]-=val;
                ans[j][i] = val;
            }
        }
        return ans;
    }
};","class Solution {
public:
    vector<vector<int>> restoreMatrix(vector<int>& row, vector<int>& col) {
        int r = row.size();
        int c = col.size();
        vector<vector<int>> ans(r,vector<int> (c));
        for(int i = 0; i < c; i++)//column
        {
            for(int j = 0; j < r; j++)//row
            {
                int val = min(row[j], col[i]);
                row[j] -= val;
                col[i] -= val;
                ans[j][i] = val;
            }
        }
        return ans;
    }
};",1711,cpp,97,55,11
334,334-1282-cpp-191_5,0.0030395136778115,"const int ALPHABET_SIZE = 26;

/* The structure of a trie node */
struct TrieNode
{
    struct TrieNode* children[ALPHABET_SIZE];
    int count = 0;
};

/* Creates a new trie node and returns the pointer */
struct TrieNode* getNode()
{
    struct TrieNode* newNode = new TrieNode;

    for(int i = 0; i < ALPHABET_SIZE; i++)
        newNode->children[i] = nullptr;
    
    newNode->count = 0;

    return newNode;
}

/* Inserts the given string to the collection */
void insert(struct TrieNode* root, string str)
{
    struct TrieNode* pCrawl = root;

    for(int i = 0; i < str.length(); i++)
    {
        int index = str[i]-'a';

        if(!pCrawl->children[index])
            pCrawl->children[index] = getNode();
        
        pCrawl = pCrawl->children[index];
    }

    pCrawl->count++;
}

/* Returns the count of strings which are valid */
int search(struct TrieNode* root, string str, bool firstSeen, char firstLetter)
{
    if(!root)
        return 0;
    
    int count = 0;
    
    if(firstSeen)
        count += root->count;
    
    for(int i = 0; i < str.length(); i++)
    {
        int index = str[i] - 'a';
        
        if(str[i] == firstLetter)
            count += search(root->children[index], str, true, firstLetter);
        else
            count += search(root->children[index], str, firstSeen, firstLetter);
    }

    return count;
}

class Solution
{
public:
    vector<int> findNumOfValidWords(vector<string>& words, vector<string>& puzzles);
};

vector<int> Solution :: findNumOfValidWords(vector<string>& words, vector<string>& puzzles)
{
    struct TrieNode* root = getNode();
    
    for(auto str : words)
    {
        set<char> temp;
        temp.insert(str.begin(), str.end());
        
        string sorted = """";
        for(auto ele : temp)
            sorted += ele;
        
        insert(root, sorted);
    }
    
    vector<int> count;
    for(auto puzzle : puzzles)
    {
        char firstLetter = puzzle[0];
        sort(puzzle.begin(), puzzle.end());
        count.push_back(search(root, puzzle, false, firstLetter));
    }
    
    return count;
    
}","const int ALPHABET_SIZE = 26;

/* The structure of a trie node */
struct TrieNode
{
    struct TrieNode* children[ALPHABET_SIZE];
    int count = 0;
};

/* Creates a new trie node and returns the pointer */
struct TrieNode* getNode()
{
    struct TrieNode* newNode = new TrieNode;

    for(int i = 0; i < ALPHABET_SIZE; i++)
        newNode->children[i] = nullptr;
    
    newNode->count = 0;

    return newNode;
}

/* Inserts the given string to the collection */
void insert(struct TrieNode* root, string str)
{
    struct TrieNode* pCrawl = root;

    for(int i = 0; i < str.length(); i++)
    {
        int index = str[i]-'a';

        if(!pCrawl->children[index])
            pCrawl->children[index] = getNode();
        
        pCrawl = pCrawl->children[index];
    }

    pCrawl->count++;
}

/* Returns the count of strings which are valid */
int search(struct TrieNode* root, string str, bool firstSeen, char firstLetter)
{
    if(!root)
        return 0;
    
    int count = 0;
    
    if(firstSeen)
        count += root->count;
    
    for(int i = 0; i < str.length(); i++)
    {
        int index = str[i] - 'a';
        
        if(str[i] == firstLetter)
            count += search(root->children[index], str, true, firstLetter);
        else
            count += search(root->children[index], str, firstSeen, firstLetter);
    }

    return count;
}

class Solution
{
public:
    vector<int> findNumOfValidWords(vector<string>& words, vector<string>& puzzles);
};

vector<int> Solution :: findNumOfValidWords(vector<string>& words, vector<string>& puzzles)
{
    struct TrieNode* root = getNode();
    
    for(auto str : words)
    {
        set<char> temp;
        temp.insert(str.begin(), str.end());
        
        string sorted = """";
        for(auto ele : temp)
            sorted += ele;
        
        insert(root, sorted);
    }
    
    vector<int> count;
    for(auto puzzle : puzzles)
    {
        char firstLetter = puzzle[0];
        sort(puzzle.begin(), puzzle.end());
        count.push_back(search(root, puzzle, false, firstLetter));
    }
    
    return count;
}",1282,cpp,191,137,5
334,334-1282-cpp-191_7,0.0030395136778115,"const int ALPHABET_SIZE = 26;

/* The structure of a trie node */
struct TrieNode
{
    struct TrieNode* children[ALPHABET_SIZE];
    int count = 0;
};

/* Creates a new trie node and returns the pointer */
struct TrieNode* getNode()
{
    struct TrieNode* newNode = new TrieNode;

    for(int i = 0; i < ALPHABET_SIZE; i++)
        newNode->children[i] = nullptr;
    
    newNode->count = 0;

    return newNode;
}

/* Inserts the given string to the collection */
void insert(struct TrieNode* root, string str)
{
    struct TrieNode* pCrawl = root;

    for(int i = 0; i < str.length(); i++)
    {
        int index = str[i]-'a';

        if(!pCrawl->children[index])
            pCrawl->children[index] = getNode();
        
        pCrawl = pCrawl->children[index];
    }

    pCrawl->count++;
}

/* Returns the count of strings which are valid */
int search(struct TrieNode* root, string str, bool firstSeen, char firstLetter)
{
    if(!root)
        return 0;
    
    int count = 0;
    
    if(firstSeen)
        count += root->count;
    
    for(int i = 0; i < str.length(); i++)
    {
        int index = str[i] - 'a';
        
        if(str[i] == firstLetter)
            count += search(root->children[index], str, true, firstLetter);
        else
            count += search(root->children[index], str, firstSeen, firstLetter);
    }

    return count;
}

class Solution
{
public:
    vector<int> findNumOfValidWords(vector<string>& words, vector<string>& puzzles);
};

vector<int> Solution :: findNumOfValidWords(vector<string>& words, vector<string>& puzzles)
{
    struct TrieNode* root = getNode();
    
    for(auto str : words)
    {
        set<char> temp;
        temp.insert(str.begin(), str.end());
        
        string sorted = """";
        for(auto ele : temp)
            sorted += ele;
        
        insert(root, sorted);
    }
    
    vector<int> count;
    for(auto puzzle : puzzles)
    {
        char firstLetter = puzzle[0];
        sort(puzzle.begin(), puzzle.end());
        count.push_back(search(root, puzzle, false, firstLetter));
    }
    
    return count;
    
}","const int ALPHABET_SIZE = 26;

/* The structure of a trie node */
struct TrieNode
{
    struct TrieNode* children[ALPHABET_SIZE];
    int count = 0;
};

/* Creates a new trie node and returns the pointer */
struct TrieNode* getNode()
{
    struct TrieNode* newNode = new TrieNode;

    for(int i = 0; i < ALPHABET_SIZE; i++)
        newNode->children[i] = nullptr;
    
    newNode->count = 0;

    return newNode;
}

/* Inserts the given string to the collection */
void insert(struct TrieNode* root, string str)
{
    struct TrieNode* pCrawl = root;

    for(int i = 0; i < str.length(); i++)
    {
        int index = str[i]-'a';

        if(!pCrawl->children[index])
            pCrawl->children[index] = getNode();
        
        pCrawl = pCrawl->children[index];
    }

    pCrawl->count++;
}

/* Returns the count of strings which are valid */
int search(struct TrieNode* root, string str, bool firstSeen, char firstLetter)
{
    if(!root)
        return 0;
    
    int count = 0;
    
    if(firstSeen)
        count += root->count;
    
    for(int i = 0; i < str.length(); i++)
    {
        int index = str[i] - 'a';
        
        if(str[i] == firstLetter)
            count += search(root->children[index], str, true, firstLetter);
        else
            count += search(root->children[index], str, firstSeen, firstLetter);
    }

    return count;
}

class Solution
{
public:
    vector<int> findNumOfValidWords(vector<string>& words, vector<string>& puzzles);
};

vector<int> Solution :: findNumOfValidWords(vector<string>& words, vector<string>& puzzles)
{
    struct TrieNode* root = getNode();
    
    for(auto str : words)
    {
        set<char> temp;
        temp.insert(str.begin(), str.end());
        
        string sorted = """";
        for(auto ele : temp)
            sorted += ele;
        
        insert(root, sorted);
    }
    
    vector<int> count;
    for(auto puzzle : puzzles)
    {
        char firstLetter = puzzle[0];
        sort(puzzle.begin(), puzzle.end());
        count.push_back(search(root, puzzle, false, firstLetter));
    }
    
    return count;
}",1282,cpp,191,137,7
